,inner_title,inner_link,inner_image,min_number,min_price,min_content
331,百富16年三桶單一純麥威士忌700ml,https://www.609.com.tw/Product/1108162,https://www.609.com.tw/images/11威士忌/百富16三桶.jpg,1108162,"NT$2,599/瓶",得天獨厚的自然環境與手工技藝，讓百富單一麥芽威士忌特別與眾不同。酒廠座落於蘇格蘭北邊斯佩賽地區的達夫鎮 (Dufftown)。我們的工匠彼此對基本材料有深入的了解，盡其所能，渴望製造出最佳品質的威士忌，我們善用他們的技藝與經驗來維持一貫的威士忌釀造工法。專業知識、技藝與雄心抱負的結合造就了百富與眾不同的特色。百富是目前唯一仍自行栽種大麥並採用舖地發芽的蘇格蘭威士忌酒廠。每年我們都照舊在自家佔地一千英畝的百富農場上播種大麥。我們在 21 世紀唯一的讓步是在榖物成熟時使用了收割機來採收。除此之外，大麥成長仍舊維持百年來一貫的栽種方式。百富是目前唯一仍維持舖地發芽的蘇格蘭高地酒廠。我們先汲取酒廠上方山丘的天然泉水來浸泡大麥，然後再把大麥平舖在地板上發芽。大麥開始發芽會升溫且必須平均進行此程序。百富的四位翻麥師傅每天翻攪大麥四次，直到大麥發芽到能夠送入燻窯的程度為止。將大麥送入燻窯後則使用無煙煤來烘乾，過程中必須視情況斟酌使用泥煤，這麼做能讓我們威士忌有更豐富的口感與風味。在所有影響百富威士忌口感的事物中，蒸餾器的形狀與尺寸是最重要的兩項。百富的壺型蒸餾器與眾不同，內部的 Balvenie Ball 球形結構讓威士忌口味更加濃縮及香甜。百富聘僱自己的銅匠就是為了讓影響百富威士忌風味至為關鍵的蒸餾器保持在最良好狀態。百富首度在免稅通路推出常態商品：百富三桶系列，包含12年、16年和25年三款，每一款皆由50年資歷的資深首席調酒師David Stewart創作，結合First Fill波本桶、Refill波本桶和雪莉桶，三種不同的橡木桶調和而成，目前百富三桶在酒專通路仍相當罕見。 百富16年三桶較為豐富多元，擁有香草甜味、太妃糖和圓潤的香料味。
332,格蘭菲迪23年璀璨珍藏第一版單一純麥威士忌700ml,https://www.609.com.tw/Product/1108163,https://www.609.com.tw/Images/11威士忌/格蘭菲迪23年璀璨珍藏第一版.jpg,1108163,"NT$6,999/瓶",西元1886年，威廉格蘭徒手從荒蕪以其名創立了格蘭父子洋酒公司，秉持創立至今一貫的堅持及傳統，以獨立、專注、追求極致的精神，釀製出獲獎無數的知名品牌，例如像是格蘭菲迪、百富、格蘭。 格蘭父子洋酒公司生產之品質卓越的蘇格蘭威士忌，於2000年榮獲「國際葡萄酒與烈酒大賽」(IWSC)與「年度最佳酒廠」金獎(Distiller of the Year)，更於2001年、2005年及2006年蟬連「國際烈酒競賽」(ISC)和「年度最佳酒廠」金獎(Distiller of the Year)。此為其他釀酒廠前所未有的難得殊榮，再次肯定了格蘭父子公司不凡的釀酒品質。 世界頂級製造商精選之獨特佳釀，值得您珍酌品味。格蘭菲迪經驗豐富的桶匠認為，威士忌 65% 的特色源自於熟成過程中的木桶。目前世界上僅有少數酒廠仍堅持聘請桶匠在廠內維修照護每個酒桶，格蘭菲迪便是其中之一。這種單一麥芽最初在美國和歐洲的橡木桶中陳化，然後被轉移到稀有的法國葡萄酒橡木桶中。這些酒桶對威士忌的影響非常棒，使口感帶有烘烤食品和新鮮水果的香氣。香氣:蘋果花，新鮮出爐的麵包和蜜餞檸檬。口感:層次豐富的香草橡木，甜奶油蛋捲，檀香，梨冰糕和白葡萄。餘韻:豐滿，甜美。
333,軒尼詩VS級干邑白蘭地1000ml,https://www.609.com.tw/Product/1108164　,https://www.609.com.tw/Images/12白蘭地/軒尼詩干邑白蘭地.jpg,1108164　,"NT$1,299/瓶",軒尼詩歷史源自於李察．軒尼詩（Richard Hennessy）在1760年，於法國西南部夏朗德區發現當地的和諧陽光及沃土並開始種植葡萄，釀製上等干邑。1774年，李察．軒尼詩沿夏朗德河設立「創始人酒窖」，正式在干邑區創立軒尼詩，並快速取得干邑製造商的領導地位。至今日，軒尼詩已相傳至第八代。軒尼詩釀酒技藝的首要基礎「挑選」，軒尼詩品鑑委員會依據酒質表現，挑選各自擁有獨特個性及潛力的生命之水。第二基石「熟成」，生命之水僅在手工製成的法國橡木桶中，釀至酒質最佳的熟成狀態。第三基石「調和」，完整了解並融匯不同性格的生命之水，使每個元素創造更多可能。
334,香檳王2008年份香檳750ml,https://www.609.com.tw/Product/1108165,https://www.609.com.tw/Images/16調酒/香檳王2008.jpg,1108165,"NT$5,999/瓶","17 世紀末，香檳區奧特維雷修院的修士唐培里儂（Dom Perignon），當時修道院的葡萄酒園只生產差勁的酒，於是神父就用混酒的方式，將附近葡萄園的紅葡萄和白葡萄一起拿來釀酒，以此來改善葡萄酒的品質。此外他還從西班牙其他修士那裏學到使用軟木塞來使酒不致變質。他不吝於將自己的發現研究和其他酒農分享，後來一切關於香檳的發明，都歸功於這位傳奇的修士。不過很可惜，由於法國大革命時期的一把火燒毀了修道院的文獻，使後人無法得知更多有關他的資料。目前，唯一傳世的神父遺物是兩封信與幾個無關緊要契約上的簽名，這僅僅能證明有過這樣一位人物罷了，在他的墓碑上也毫無任何有關葡萄酒的記載，一切事蹟與貢貢獻都是後人所加添上的. 然而在香檳區到處都掛著他的畫像、雕像，述說著他傳奇的故事。香檳王，屬於為 LVMH 集團下酒廠於 1743 年創建的。法國大革命時，唐培里儂修士當年所居住的歐維樂修道院及其葡萄酒園被充公，酩悅酒廠把握機會，將這座歷史古蹟買下，現在此修道院已被酒廠改建為博物館。為紀念這位偉大的傳奇人物及酒廠所生產香檳的正統性，酩悅酒廠將自家所出產最好的香檳命名為""唐培里儂""。自從酩悅酒廠被 LVMH 集團買下後，唐培里儂就脫離酩悅酒廠，被當作獨立的品牌來經營。唐培里儂只在好年份釀造，所以酒款都是年份香檳而且來自家的葡萄園，除了一級葡萄園 Hautvillers 之外，其他葡萄均來自特級葡萄園；何況 Hautvillers 園區品質可媲美特級。也非特級園的葡萄，就照單全收，仍需嚴格篩選過才可以。經典的年份香檳，需要陳年至少七年才除渣裝瓶上市。一般的香檳酒在五年後達到最佳成熟期，過了 10 年，若保存不佳，極易走下坡路。但唐培里儂香檳卻得天獨厚，10 年正是其巔峰期，細緻、優雅、散發出燒烤栗子的味道，令人印像深刻，無法忘懷。香檳王 2008 年份優雅馥郁的花香，伴隨薄荷與草本植物的清新氣息，甜美討喜的果香隨之席捲而來，與尾韻展現的堅果、礦石風味完美融合。綿密細緻的氣泡，讓口感更加飽滿但又不失清爽！建議搭配細緻的魚類、口味清爽的海鮮如蝦、海扇、蚌類或干貝。也非常適合最為餐前開胃酒，或是飯後甜點酒。試飲溫度約6~8度"
335,卡杜18年單一純麥威士忌700ml,https://www.609.com.tw/Product/1108166,https://www.609.com.tw/Images/11威士忌/卡杜18年1.jpg,1108166,"NT$2,399/瓶",位於斯貝河西岸最古老的一家蒸餾廠，由私酒業者John Cumming創立於1824年的Cardhu蒸餾場，早期由他的妻子Helen所經營，主要銷售給附近的農民。直到1885年才在新的地方重建，並且由Helen的媳婦Elizabeth Cumming經營，有了新的蒸餾器和建築物，使得產量提高了3倍，Johnnie Walker and Sons開始購入Cardhu生產的威士忌，以補足他們日益增加的調和威士忌產量；1893年Elizabeth將蒸餾廠售予Johnnie Walker and Sons。1960年擴建新的蒸氣室、發酵室和糖化室，但仍然保有不變的口感和酒廠特色，傳統的維多利亞風格建築包括辦公室、穀倉和寶塔形屋頂依舊不變，彷彿依然還停留在Elizabeth Cumming的年代。1970蒸餾器擴充為6個，並改為蒸氣加熱式。Cardhu 蒸餾場目前屬帝亞吉歐集團所有，所生產的酒有高達7成以上主要提供給約翰走路系列作為調合用途，其餘的才會以單一麥芽的形式上市，有別於Glen Ord威士忌主要市場在亞洲，Cardhu主要銷售對象在歐洲大陸包括西班牙和義大利等國家，主力產品是Cardhu 12Y Single Malt ，該產品目前是Diageo集團銷售第一名的單一麥芽威士忌，世界排名則是第六名。香氣:水果、榛果和葡萄乾，變成一些可口的風味，並帶有一絲巧克力柑橘特質口感:極度成熟卻圓潤，之後典型的卡杜活躍特質呈現，微弱的酸度和檸檬的新鮮感，幾乎有柚子的調性，再中斷變成更強烈的焦糖太妃糖尾韻:稍稍具有抓握力，帶有少許油質2016 世界威士忌獎最佳斯佩塞單一純麥 優勝2016 世界威士忌獎斯佩塞單一純麥13年-20年 金牌獎2015 蘇格蘭威士忌大師賽 金牌獎
336,花之物語-本利林15年單一純麥威士忌700ml,https://www.609.com.tw/Product/1108167　,https://www.609.com.tw/Images/11威士忌/本利林15年.jpg,1108167　,"NT$1,599/瓶",本利林蒸餾廠在1826年由Peter McKenzie成立，當時取名為Lyne of Ruthrie，很不幸的在1829年遭遇水災，再次重建卻又面臨財務困難因而轉手給William Smith，並更名為現在的Benrinnes，取自當地的高山同時也是蒸餾廠的水源地，壞運連連的本利林在1896年又遭遇了一場嚴重的火災，這次的重建也同時將現代化的設備引入蒸餾廠內。到了1922年出售給John Dewar & Sons，並進一步將廠內舊製程汰換及擴大產能，短暫納入DCL旗下一陣子後又轉移到帝亞吉歐集團直到今天，在1974年時開始使用它最特別的部分三次蒸餾，一般蒸餾器的配置大多為兩兩一對，部分三次蒸餾則是每一支初餾器搭配上兩支再餾器，廠內的六支蒸餾器分為兩組運轉，可得到76%的高濃度原酒，酒質十分濃郁，帶有淺淺果香與煙燻味，雖然它的命運十分坎坷，但每次重新爬起時總能繼續供應優質的原酒，也因此原廠裝瓶較為少見。這支花之物語系列價錢上非常親民，是了解該酒廠特色的其中一個好選擇。另外它是在本利林還在使用三次蒸餾法時釀造的，所以這支酒保留了該廠三次蒸餾的特色。香氣:太妃糖、巧克力餅乾和水果乾點綴在其中，乾燥花的芬芳平衡整體口感:甜蜜中帶有些許雪莉桶的風味，甜棗和葡萄乾的香氛圓潤飽滿，十分順口尾韻:果仁甜餅配上紅色系水果，甜而不膩，襯托出大麥麥芽熟美的風味
337,泰斯卡北緯57度單一純麥威士忌700ml,https://www.609.com.tw/Product/1108168,https://www.609.com.tw/images/11威士忌/泰斯卡北緯.jpg,1108168,"NT$1,999/瓶",位於蘇格蘭西北端的斯凱島，堪稱是最具特色的島嶼蒸餾廠，該廠所生產之單一麥芽威士忌，其強勁口感及濃烈的煙燻泥煤味，居所有島嶼威士忌之冠，更常讓人誤會為艾雷島的產品，不過泰斯卡的單一麥芽威士忌除了近似艾雷島的煙燻泥煤風格外，上有獨特巧克力香氣極複雜的辛香料味，這些特色也是行家辨認艾雷島威士忌與泰斯卡的中要根據。由於酒質優異又獨具特色，因此泰斯卡不僅是約翰走路系列產品重要原酒來源。泰斯卡少見的高酒精濃度威士忌，以57% ABV濃度裝瓶呈現，傳達Talisker 最強勁而直接的風味；57°代表酒廠所處的緯度，也代表這支威士忌的酒精濃度，不向環境妥協，近兩世紀以來堅持的釀酒風格全都在這款酒中表現出來，像是天生麗質的美女，於卸盡鉛華後以原本風貌誠懇的跟大家對話。
338,里爵18年特別版第三版單一純麥威士忌700ml,https://www.609.com.tw/Product/1108169,https://www.609.com.tw/Images/11威士忌/里爵18年.jpg,1108169,"NT$2,499/瓶",產品特色1996年初釀裝桶，酒廠特別設計為產生Ledaig泥煤風味。所特別打造的酒桶泥煤烘乾的大麥佔托本莫瑞酒廠年產量50%。這個非比尋常的和傑出的手工製作是托本莫瑞酒廠的招牌煙燻表達，採非冷凝過濾。色澤:自然迷人的流金琥珀色香氣:豐盛的果香雪莉煙燻香氣，混合著清新森香泥煤風味及海藻的迷人完美平衡，風乾辣椒粉，結合淡淡甜橡木桶味的黑胡椒氣息口感:濃厚馥郁的雪莉，草本煙燻風味，橙皮，咖啡香氣，微量海鹽味，菸草和白胡椒味與舌尖味蕾緊密的融和尾韻:深刻悠長的煙燻，以微微甘草和濱海浪花的潮騷收尾
339,知多無年份單一穀物威士忌700ml,https://www.609.com.tw/Product/1108170,https://www.609.com.tw/images/11威士忌/新知多無年份.jpg,1108170,NT$999/瓶,"這邊廂Nikka決定9月1推出新的無年份余市、宮城峽，昨日Suntory亦宣佈在同一天開始發售新研製的「知多」，價格更是相當之接近……位於日本中部愛知縣的知多蒸餾廠，是Suntory旗下的第三個大型威士忌生產基地，1972年落成的它從建起不久後，便開始為同集團的角瓶、Suntory Old等等調合式威士忌品牌供應原酒，就是大家耳熟能詳的「響」，也用到了不少知多蒸餾廠的酒；相反用他們「知多」這名字推出的產品，以往主要見於山崎白州兩個酒廠的商店、以及免稅店等等。這次的新作是一款無年份標識的穀物威士忌，色澤金黃，口味清淡細緻而帶甜，總調酒師福與伸二就認為這些風格用來佐餐特別配搭，更特別推荐用highball的方式去享用。其實喝慣單一麥芽的朋友可能會覺得穀物威士忌個性不足、偏重原料的甜味，但各大集團這方面的新作：William Grant & Sons的Girvan, Diageo的Hauig Club, 以及同在日本的Nikka Coffey Malt都取得不錯的迴響後，似乎這些清淡口味的穀物威士忌真的開拓了一個新市場？"
340,Nikka Black Special調和威士忌720ml,https://www.609.com.tw/Product/1108171,https://www.609.com.tw/Images/11威士忌/Nikllla-black-special威士忌.jpg,1108171,NT$999/瓶,"Masataka於1934年建立了Nikka威士忌，他的第一家釀酒廠在北海道建造，並命名為Yoichi。該地區雖然位置偏僻，但非常適合威士忌生產。1969年，成立了第二家釀酒廠，即宮城京釀酒廠，即眾所周知的仙台釀酒廠。它的第一批威士忌以仙台單一麥芽威士忌的形式出售，直到旭啤酒於2001年收購Nikka之後，宮古酒廠才得以擴大以滿足當地的需求。Nikka系列包括蒸餾廠對中的單個麥芽以及一系列麥芽和混合麥芽。自1965年以來，Black Nikka Special便被暱稱為""鬍鬚黑""。這是一種日本經典混合物，由咖啡粉製成。香氣:帶有堅果和少許清爽香草的甜味。 口感:甜味消失了，被香料和鹽和一些黑巧克力的苦味所代替。 餘韻:奶油和一些麥芽，中等長度。"
